City;Product Type;Trip or Order Status;Request Time;Begin Trip Time;Begin Trip Lat;Begin Trip Lng;Begin Trip Address;Dropoff Time;Dropoff Lat;Dropoff Lng;Dropoff Address;Distance (miles);Fare Amount;Fare Currency
Rio de Janeiro;UberX;COMPLETED;2018-07-26 11:55:50 +0000 UTC;2018-07-26 12:01:02 +0000 UTC;0;0;Origem;2018-07-26 12:09:38 +0000 UTC;0;0;Destino;1.98;8.57;BRL
Rio de Janeiro;UberX;CANCELED;2018-07-26 11:53:21 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;CANCELED;2018-07-26 11:50:34 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-22 23:38:51 +0000 UTC;2018-07-22 23:44:08 +0000 UTC;0;0;Origem;2018-07-23 00:05:01 +0000 UTC;0;0;Destino;5.94;23.61;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-22 19:41:23 +0000 UTC;2018-07-22 19:45:19 +0000 UTC;0;0;Origem;2018-07-22 19:58:30 +0000 UTC;0;0;Destino;6.69;19.8;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-18 19:21:16 +0000 UTC;2018-07-18 19:24:53 +0000 UTC;0;0;Origem;2018-07-18 19:38:10 +0000 UTC;0;0;Destino;2.65;10.12;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-08 23:15:02 +0000 UTC;2018-07-08 23:18:37 +0000 UTC;0;0;Origem;2018-07-08 23:39:06 +0000 UTC;0;0;Destino;5.86;19.03;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-07 19:37:53 +0000 UTC;2018-07-07 19:41:35 +0000 UTC;0;0;Origem;2018-07-07 19:53:07 +0000 UTC;0;0;Destino;4.38;14.04;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-06 12:49:53 +0000 UTC;2018-07-06 12:52:47 +0000 UTC;0;0;Origem;2018-07-06 13:38:09 +0000 UTC;0;0;Destino;7.4;27.68;BRL
Rio de Janeiro;UberX;COMPLETED;2018-07-02 13:43:59 +0000 UTC;2018-07-02 13:50:44 +0000 UTC;0;0;Origem;2018-07-02 13:57:13 +0000 UTC;0;0;Destino;2.1;15.4;BRL
Rio de Janeiro;UberX;COMPLETED;2018-06-29 19:30:26 +0000 UTC;2018-06-29 19:35:17 +0000 UTC;0;0;Origem;2018-06-29 19:50:28 +0000 UTC;0;0;Destino;2.74;12.07;BRL
Rio de Janeiro;UberX;COMPLETED;2018-06-29 12:24:15 +0000 UTC;2018-06-29 12:29:52 +0000 UTC;0;0;Origem;2018-06-29 12:49:07 +0000 UTC;0;0;Destino;3.18;12.6;BRL
Rio de Janeiro;UberX;COMPLETED;2018-06-25 22:32:50 +0000 UTC;2018-06-25 22:35:02 +0000 UTC;0;0;Origem;2018-06-25 22:55:04 +0000 UTC;0;0;Destino;7.76;27.94;BRL
Rio de Janeiro;UberX;COMPLETED;2018-06-24 22:14:59 +0000 UTC;2018-06-24 22:26:16 +0000 UTC;0;0;Origem;2018-06-24 22:39:04 +0000 UTC;0;0;Destino;3.48;14.86;BRL
Rio de Janeiro;UberX;COMPLETED;2018-06-24 17:46:39 +0000 UTC;2018-06-24 17:50:26 +0000 UTC;0;0;Origem;2018-06-24 17:56:49 +0000 UTC;0;0;Destino;1.66;7.75;BRL
Rio de Janeiro;UberX;COMPLETED;2018-06-24 02:36:40 +0000 UTC;2018-06-24 02:42:09 +0000 UTC;0;0;Origem;2018-06-24 02:54:45 +0000 UTC;0;0;Destino;4.19;17.73;BRL
Rio de Janeiro;UberX;CANCELED;2018-06-24 02:35:40 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;COMPLETED;2018-06-23 23:10:35 +0000 UTC;2018-06-23 23:13:49 +0000 UTC;0;0;Origem;2018-06-23 23:33:19 +0000 UTC;0;0;Destino;4.85;16.8;BRL
Rio de Janeiro;UberX;CANCELED;2018-06-20 11:20:50 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;CANCELED;2018-06-20 11:19:51 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;CANCELED;2018-06-09 16:05:37 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;CANCELED;2018-06-09 16:04:15 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;uberX;COMPLETED;2018-06-08 18:06:27 +0000 UTC;2018-06-08 18:12:32 +0000 UTC;0;0;Origem;2018-06-08 18:25:07 +0000 UTC;0;0;Destino;1.96;8.84;BRL
Rio de Janeiro;uberX;COMPLETED;2018-06-02 16:20:36 +0000 UTC;2018-06-02 16:26:11 +0000 UTC;0;0;Origem;2018-06-02 16:52:45 +0000 UTC;0;0;Destino;15.5;46.62;BRL
Sao Paulo;uberX;COMPLETED;2018-06-02 13:28:28 +0000 UTC;2018-06-02 13:47:04 +0000 UTC;0;0;Origem;2018-06-02 14:05:15 +0000 UTC;0;0;Destino;6.54;23.67;BRL
